id_code,experiment,plate,well,sirna,experiment_type,dataset
HUVEC-01_3_N07,HUVEC-01,3,N07,570,HUVEC,train
HUVEC-01_3_N08,HUVEC-01,3,N08,1074,HUVEC,train
HUVEC-01_3_N09,HUVEC-01,3,N09,861,HUVEC,train
HUVEC-01_3_N10,HUVEC-01,3,N10,515,HUVEC,train
HUVEC-01_3_N11,HUVEC-01,3,N11,1012,HUVEC,train
HUVEC-01_3_N12,HUVEC-01,3,N12,382,HUVEC,train
HUVEC-01_3_N13,HUVEC-01,3,N13,122,HUVEC,train
HUVEC-01_3_N14,HUVEC-01,3,N14,86,HUVEC,train
HUVEC-01_3_N15,HUVEC-01,3,N15,387,HUVEC,train
HUVEC-01_3_N16,HUVEC-01,3,N16,632,HUVEC,train
HUVEC-01_3_N17,HUVEC-01,3,N17,527,HUVEC,train
HUVEC-01_3_N18,HUVEC-01,3,N18,362,HUVEC,train
HUVEC-01_3_N19,HUVEC-01,3,N19,76,HUVEC,train
HUVEC-01_3_N20,HUVEC-01,3,N20,554,HUVEC,train
HUVEC-01_3_N21,HUVEC-01,3,N21,617,HUVEC,train
HUVEC-01_3_N22,HUVEC-01,3,N22,802,HUVEC,train
HUVEC-01_3_N23,HUVEC-01,3,N23,484,HUVEC,train
HUVEC-01_3_O02,HUVEC-01,3,O02,186,HUVEC,train
HUVEC-01_3_O03,HUVEC-01,3,O03,214,HUVEC,train
HUVEC-01_3_O04,HUVEC-01,3,O04,271,HUVEC,train
HUVEC-01_3_O05,HUVEC-01,3,O05,719,HUVEC,train
HUVEC-01_3_O06,HUVEC-01,3,O06,644,HUVEC,train
HUVEC-01_3_O07,HUVEC-01,3,O07,1034,HUVEC,train
HUVEC-01_3_O08,HUVEC-01,3,O08,546,HUVEC,train
HUVEC-01_3_O09,HUVEC-01,3,O09,283,HUVEC,train
HUVEC-01_3_O10,HUVEC-01,3,O10,707,HUVEC,train
HUVEC-01_3_O11,HUVEC-01,3,O11,800,HUVEC,train
HUVEC-01_3_O12,HUVEC-01,3,O12,842,HUVEC,train
HUVEC-01_3_O13,HUVEC-01,3,O13,435,HUVEC,train
HUVEC-01_3_O14,HUVEC-01,3,O14,992,HUVEC,train
HUVEC-01_3_O15,HUVEC-01,3,O15,944,HUVEC,train
HUVEC-01_3_O16,HUVEC-01,3,O16,796,HUVEC,train
HUVEC-01_3_O17,HUVEC-01,3,O17,937,HUVEC,train
HUVEC-01_3_O18,HUVEC-01,3,O18,449,HUVEC,train
HUVEC-01_3_O19,HUVEC-01,3,O19,648,HUVEC,train
HUVEC-01_3_O20,HUVEC-01,3,O20,402,HUVEC,train
HUVEC-01_3_O21,HUVEC-01,3,O21,300,HUVEC,train
HUVEC-01_3_O22,HUVEC-01,3,O22,480,HUVEC,train
HUVEC-01_3_O23,HUVEC-01,3,O23,1053,HUVEC,train
HUVEC-01_4_B03,HUVEC-01,4,B03,680,HUVEC,train
HUVEC-01_4_B04,HUVEC-01,4,B04,767,HUVEC,train
HUVEC-01_4_B05,HUVEC-01,4,B05,104,HUVEC,train
HUVEC-01_4_B06,HUVEC-01,4,B06,82,HUVEC,train
HUVEC-01_4_B07,HUVEC-01,4,B07,50,HUVEC,train
HUVEC-01_4_B08,HUVEC-01,4,B08,1010,HUVEC,train
HUVEC-01_4_B09,HUVEC-01,4,B09,241,HUVEC,train
HUVEC-01_4_B10,HUVEC-01,4,B10,912,HUVEC,train
HUVEC-01_4_B11,HUVEC-01,4,B11,635,HUVEC,train
HUVEC-01_4_B12,HUVEC-01,4,B12,631,HUVEC,train
HUVEC-01_4_B13,HUVEC-01,4,B13,223,HUVEC,train
HUVEC-01_4_B14,HUVEC-01,4,B14,493,HUVEC,train
HUVEC-01_4_B15,HUVEC-01,4,B15,997,HUVEC,train
HUVEC-01_4_B16,HUVEC-01,4,B16,378,HUVEC,train
HUVEC-01_4_B17,HUVEC-01,4,B17,602,HUVEC,train
HUVEC-01_4_B18,HUVEC-01,4,B18,931,HUVEC,train
HUVEC-01_4_B19,HUVEC-01,4,B19,468,HUVEC,train
HUVEC-01_4_B20,HUVEC-01,4,B20,976,HUVEC,train
HUVEC-01_4_B21,HUVEC-01,4,B21,18,HUVEC,train
HUVEC-01_4_B22,HUVEC-01,4,B22,835,HUVEC,train
HUVEC-01_4_B23,HUVEC-01,4,B23,794,HUVEC,train
HUVEC-01_4_C02,HUVEC-01,4,C02,668,HUVEC,train
HUVEC-01_4_C04,HUVEC-01,4,C04,139,HUVEC,train
HUVEC-01_4_C05,HUVEC-01,4,C05,925,HUVEC,train
HUVEC-01_4_C06,HUVEC-01,4,C06,354,HUVEC,train
HUVEC-01_4_C08,HUVEC-01,4,C08,522,HUVEC,train
HUVEC-01_4_C09,HUVEC-01,4,C09,69,HUVEC,train
HUVEC-01_4_C10,HUVEC-01,4,C10,141,HUVEC,train
HUVEC-01_4_C12,HUVEC-01,4,C12,430,HUVEC,train
HUVEC-01_4_C13,HUVEC-01,4,C13,1097,HUVEC,train
HUVEC-01_4_C14,HUVEC-01,4,C14,971,HUVEC,train
HUVEC-01_4_C16,HUVEC-01,4,C16,187,HUVEC,train
HUVEC-01_4_C17,HUVEC-01,4,C17,343,HUVEC,train
HUVEC-01_4_C18,HUVEC-01,4,C18,17,HUVEC,train
HUVEC-01_4_C20,HUVEC-01,4,C20,854,HUVEC,train
HUVEC-01_4_C21,HUVEC-01,4,C21,904,HUVEC,train
HUVEC-01_4_C23,HUVEC-01,4,C23,656,HUVEC,train
HUVEC-01_4_D02,HUVEC-01,4,D02,1001,HUVEC,train
HUVEC-01_4_D03,HUVEC-01,4,D03,455,HUVEC,train
HUVEC-01_4_D04,HUVEC-01,4,D04,358,HUVEC,train
HUVEC-01_4_D05,HUVEC-01,4,D05,823,HUVEC,train
HUVEC-01_4_D06,HUVEC-01,4,D06,846,HUVEC,train
HUVEC-01_4_D07,HUVEC-01,4,D07,985,HUVEC,train
HUVEC-01_4_D08,HUVEC-01,4,D08,994,HUVEC,train
HUVEC-01_4_D09,HUVEC-01,4,D09,568,HUVEC,train
HUVEC-01_4_D10,HUVEC-01,4,D10,498,HUVEC,train
HUVEC-01_4_D11,HUVEC-01,4,D11,36,HUVEC,train
HUVEC-01_4_D12,HUVEC-01,4,D12,619,HUVEC,train
HUVEC-01_4_D13,HUVEC-01,4,D13,803,HUVEC,train
HUVEC-01_4_D14,HUVEC-01,4,D14,316,HUVEC,train
HUVEC-01_4_D15,HUVEC-01,4,D15,240,HUVEC,train
HUVEC-01_4_D16,HUVEC-01,4,D16,594,HUVEC,train
HUVEC-01_4_D17,HUVEC-01,4,D17,14,HUVEC,train
HUVEC-01_4_D18,HUVEC-01,4,D18,235,HUVEC,train
HUVEC-01_4_D19,HUVEC-01,4,D19,702,HUVEC,train
HUVEC-01_4_D20,HUVEC-01,4,D20,325,HUVEC,train
HUVEC-01_4_D21,HUVEC-01,4,D21,1082,HUVEC,train
HUVEC-01_4_D22,HUVEC-01,4,D22,419,HUVEC,train
HUVEC-01_4_D23,HUVEC-01,4,D23,720,HUVEC,train
HUVEC-01_4_E02,HUVEC-01,4,E02,85,HUVEC,train
HUVEC-01_4_E03,HUVEC-01,4,E03,935,HUVEC,train
HUVEC-01_4_E04,HUVEC-01,4,E04,698,HUVEC,train
HUVEC-01_4_E05,HUVEC-01,4,E05,331,HUVEC,train
HUVEC-01_4_E06,HUVEC-01,4,E06,496,HUVEC,train
HUVEC-01_4_E07,HUVEC-01,4,E07,1005,HUVEC,train
HUVEC-01_4_E08,HUVEC-01,4,E08,892,HUVEC,train
HUVEC-01_4_E09,HUVEC-01,4,E09,799,HUVEC,train
HUVEC-01_4_E10,HUVEC-01,4,E10,13,HUVEC,train
HUVEC-01_4_E11,HUVEC-01,4,E11,1011,HUVEC,train
HUVEC-01_4_E12,HUVEC-01,4,E12,928,HUVEC,train
HUVEC-01_4_E13,HUVEC-01,4,E13,54,HUVEC,train
HUVEC-01_4_E14,HUVEC-01,4,E14,929,HUVEC,train
HUVEC-01_4_E15,HUVEC-01,4,E15,406,HUVEC,train
HUVEC-01_4_E16,HUVEC-01,4,E16,200,HUVEC,train
HUVEC-01_4_E17,HUVEC-01,4,E17,12,HUVEC,train
HUVEC-01_4_E18,HUVEC-01,4,E18,878,HUVEC,train
HUVEC-01_4_E19,HUVEC-01,4,E19,773,HUVEC,train
HUVEC-01_4_E20,HUVEC-01,4,E20,275,HUVEC,train
HUVEC-01_4_E21,HUVEC-01,4,E21,251,HUVEC,train
HUVEC-01_4_E22,HUVEC-01,4,E22,201,HUVEC,train
HUVEC-01_4_E23,HUVEC-01,4,E23,16,HUVEC,train
HUVEC-01_4_F02,HUVEC-01,4,F02,589,HUVEC,train
HUVEC-01_4_F04,HUVEC-01,4,F04,771,HUVEC,train
HUVEC-01_4_F05,HUVEC-01,4,F05,103,HUVEC,train
HUVEC-01_4_F06,HUVEC-01,4,F06,524,HUVEC,train
HUVEC-01_4_F08,HUVEC-01,4,F08,226,HUVEC,train
HUVEC-01_4_F09,HUVEC-01,4,F09,370,HUVEC,train
HUVEC-01_4_F10,HUVEC-01,4,F10,725,HUVEC,train
HUVEC-01_4_F12,HUVEC-01,4,F12,862,HUVEC,train
HUVEC-01_4_F13,HUVEC-01,4,F13,140,HUVEC,train
HUVEC-01_4_F14,HUVEC-01,4,F14,561,HUVEC,train
HUVEC-01_4_F16,HUVEC-01,4,F16,213,HUVEC,train
HUVEC-01_4_F17,HUVEC-01,4,F17,280,HUVEC,train
HUVEC-01_4_F18,HUVEC-01,4,F18,288,HUVEC,train
HUVEC-01_4_F20,HUVEC-01,4,F20,1048,HUVEC,train
HUVEC-01_4_F21,HUVEC-01,4,F21,1050,HUVEC,train
HUVEC-01_4_F23,HUVEC-01,4,F23,711,HUVEC,train
HUVEC-01_4_G02,HUVEC-01,4,G02,772,HUVEC,train
HUVEC-01_4_G03,HUVEC-01,4,G03,792,HUVEC,train
HUVEC-01_4_G04,HUVEC-01,4,G04,519,HUVEC,train
HUVEC-01_4_G05,HUVEC-01,4,G05,116,HUVEC,train
HUVEC-01_4_G06,HUVEC-01,4,G06,609,HUVEC,train
HUVEC-01_4_G07,HUVEC-01,4,G07,526,HUVEC,train
HUVEC-01_4_G08,HUVEC-01,4,G08,882,HUVEC,train
HUVEC-01_4_G09,HUVEC-01,4,G09,885,HUVEC,train
HUVEC-01_4_G10,HUVEC-01,4,G10,712,HUVEC,train
HUVEC-01_4_G11,HUVEC-01,4,G11,208,HUVEC,train
HUVEC-01_4_G12,HUVEC-01,4,G12,780,HUVEC,train
HUVEC-01_4_G13,HUVEC-01,4,G13,684,HUVEC,train
HUVEC-01_4_G14,HUVEC-01,4,G14,107,HUVEC,train
HUVEC-01_4_G15,HUVEC-01,4,G15,45,HUVEC,train
HUVEC-01_4_G16,HUVEC-01,4,G16,948,HUVEC,train
HUVEC-01_4_G17,HUVEC-01,4,G17,833,HUVEC,train
HUVEC-01_4_G18,HUVEC-01,4,G18,980,HUVEC,train
HUVEC-01_4_G19,HUVEC-01,4,G19,156,HUVEC,train
HUVEC-01_4_G20,HUVEC-01,4,G20,318,HUVEC,train
HUVEC-01_4_G21,HUVEC-01,4,G21,176,HUVEC,train
HUVEC-01_4_G22,HUVEC-01,4,G22,179,HUVEC,train
HUVEC-01_4_G23,HUVEC-01,4,G23,612,HUVEC,train
HUVEC-01_4_H02,HUVEC-01,4,H02,628,HUVEC,train
HUVEC-01_4_H04,HUVEC-01,4,H04,836,HUVEC,train
HUVEC-01_4_H05,HUVEC-01,4,H05,693,HUVEC,train
HUVEC-01_4_H06,HUVEC-01,4,H06,73,HUVEC,train
HUVEC-01_4_H08,HUVEC-01,4,H08,824,HUVEC,train
HUVEC-01_4_H09,HUVEC-01,4,H09,231,HUVEC,train
HUVEC-01_4_H10,HUVEC-01,4,H10,273,HUVEC,train
HUVEC-01_4_H12,HUVEC-01,4,H12,199,HUVEC,train
HUVEC-01_4_H13,HUVEC-01,4,H13,23,HUVEC,train
HUVEC-01_4_H14,HUVEC-01,4,H14,906,HUVEC,train
HUVEC-01_4_H16,HUVEC-01,4,H16,958,HUVEC,train
HUVEC-01_4_H17,HUVEC-01,4,H17,128,HUVEC,train
HUVEC-01_4_H18,HUVEC-01,4,H18,832,HUVEC,train
HUVEC-01_4_H20,HUVEC-01,4,H20,596,HUVEC,train
HUVEC-01_4_H21,HUVEC-01,4,H21,1107,HUVEC,train
HUVEC-01_4_H23,HUVEC-01,4,H23,953,HUVEC,train
HUVEC-01_4_I02,HUVEC-01,4,I02,286,HUVEC,train
HUVEC-01_4_I03,HUVEC-01,4,I03,872,HUVEC,train
HUVEC-01_4_I04,HUVEC-01,4,I04,304,HUVEC,train
HUVEC-01_4_I05,HUVEC-01,4,I05,812,HUVEC,train
HUVEC-01_4_I06,HUVEC-01,4,I06,433,HUVEC,train
HUVEC-01_4_I07,HUVEC-01,4,I07,1045,HUVEC,train
HUVEC-01_4_I08,HUVEC-01,4,I08,746,HUVEC,train
HUVEC-01_4_I09,HUVEC-01,4,I09,1061,HUVEC,train
HUVEC-01_4_I10,HUVEC-01,4,I10,531,HUVEC,train
HUVEC-01_4_I11,HUVEC-01,4,I11,880,HUVEC,train
HUVEC-01_4_I12,HUVEC-01,4,I12,688,HUVEC,train
HUVEC-01_4_I13,HUVEC-01,4,I13,528,HUVEC,train
HUVEC-01_4_I14,HUVEC-01,4,I14,227,HUVEC,train
HUVEC-01_4_I15,HUVEC-01,4,I15,587,HUVEC,train
HUVEC-01_4_I16,HUVEC-01,4,I16,591,HUVEC,train
HUVEC-01_4_I17,HUVEC-01,4,I17,440,HUVEC,train
HUVEC-01_4_I18,HUVEC-01,4,I18,71,HUVEC,train
HUVEC-01_4_I19,HUVEC-01,4,I19,1009,HUVEC,train
HUVEC-01_4_I20,HUVEC-01,4,I20,106,HUVEC,train
HUVEC-01_4_I21,HUVEC-01,4,I21,930,HUVEC,train
HUVEC-01_4_I22,HUVEC-01,4,I22,1072,HUVEC,train
HUVEC-01_4_I23,HUVEC-01,4,I23,1103,HUVEC,train
HUVEC-01_4_J02,HUVEC-01,4,J02,306,HUVEC,train
HUVEC-01_4_J04,HUVEC-01,4,J04,270,HUVEC,train
HUVEC-01_4_J05,HUVEC-01,4,J05,1038,HUVEC,train
HUVEC-01_4_J06,HUVEC-01,4,J06,641,HUVEC,train
HUVEC-01_4_J08,HUVEC-01,4,J08,31,HUVEC,train
HUVEC-01_4_J09,HUVEC-01,4,J09,110,HUVEC,train
HUVEC-01_4_J10,HUVEC-01,4,J10,1073,HUVEC,train
HUVEC-01_4_J12,HUVEC-01,4,J12,152,HUVEC,train
HUVEC-01_4_J13,HUVEC-01,4,J13,993,HUVEC,train
HUVEC-01_4_J14,HUVEC-01,4,J14,675,HUVEC,train
HUVEC-01_4_J16,HUVEC-01,4,J16,344,HUVEC,train
HUVEC-01_4_J17,HUVEC-01,4,J17,476,HUVEC,train
HUVEC-01_4_J18,HUVEC-01,4,J18,979,HUVEC,train
HUVEC-01_4_J20,HUVEC-01,4,J20,386,HUVEC,train
HUVEC-01_4_J21,HUVEC-01,4,J21,741,HUVEC,train
HUVEC-01_4_J23,HUVEC-01,4,J23,243,HUVEC,train
HUVEC-01_4_K02,HUVEC-01,4,K02,202,HUVEC,train
HUVEC-01_4_K03,HUVEC-01,4,K03,574,HUVEC,train
HUVEC-01_4_K04,HUVEC-01,4,K04,58,HUVEC,train
HUVEC-01_4_K05,HUVEC-01,4,K05,15,HUVEC,train
HUVEC-01_4_K06,HUVEC-01,4,K06,264,HUVEC,train
HUVEC-01_4_K07,HUVEC-01,4,K07,403,HUVEC,train
HUVEC-01_4_K08,HUVEC-01,4,K08,1036,HUVEC,train
HUVEC-01_4_K09,HUVEC-01,4,K09,592,HUVEC,train
HUVEC-01_4_K10,HUVEC-01,4,K10,814,HUVEC,train
HUVEC-01_4_K11,HUVEC-01,4,K11,37,HUVEC,train
HUVEC-01_4_K12,HUVEC-01,4,K12,954,HUVEC,train
HUVEC-01_4_K13,HUVEC-01,4,K13,488,HUVEC,train
HUVEC-01_4_K14,HUVEC-01,4,K14,696,HUVEC,train
HUVEC-01_4_K15,HUVEC-01,4,K15,298,HUVEC,train
HUVEC-01_4_K16,HUVEC-01,4,K16,97,HUVEC,train
HUVEC-01_4_K17,HUVEC-01,4,K17,161,HUVEC,train
HUVEC-01_4_K18,HUVEC-01,4,K18,367,HUVEC,train
HUVEC-01_4_K19,HUVEC-01,4,K19,509,HUVEC,train
HUVEC-01_4_K20,HUVEC-01,4,K20,758,HUVEC,train
HUVEC-01_4_K21,HUVEC-01,4,K21,822,HUVEC,train
HUVEC-01_4_K22,HUVEC-01,4,K22,321,HUVEC,train
HUVEC-01_4_K23,HUVEC-01,4,K23,540,HUVEC,train
HUVEC-01_4_L02,HUVEC-01,4,L02,418,HUVEC,train
HUVEC-01_4_L03,HUVEC-01,4,L03,1081,HUVEC,train
HUVEC-01_4_L04,HUVEC-01,4,L04,663,HUVEC,train
HUVEC-01_4_L05,HUVEC-01,4,L05,1004,HUVEC,train
HUVEC-01_4_L06,HUVEC-01,4,L06,949,HUVEC,train
HUVEC-01_4_L07,HUVEC-01,4,L07,998,HUVEC,train
HUVEC-01_4_L08,HUVEC-01,4,L08,205,HUVEC,train
HUVEC-01_4_L09,HUVEC-01,4,L09,1054,HUVEC,train
HUVEC-01_4_L10,HUVEC-01,4,L10,249,HUVEC,train
HUVEC-01_4_L11,HUVEC-01,4,L11,426,HUVEC,train
HUVEC-01_4_L12,HUVEC-01,4,L12,332,HUVEC,train
HUVEC-01_4_L13,HUVEC-01,4,L13,855,HUVEC,train
HUVEC-01_4_L14,HUVEC-01,4,L14,374,HUVEC,train
HUVEC-01_4_L15,HUVEC-01,4,L15,420,HUVEC,train
HUVEC-01_4_L16,HUVEC-01,4,L16,204,HUVEC,train
HUVEC-01_4_L17,HUVEC-01,4,L17,964,HUVEC,train
HUVEC-01_4_L18,HUVEC-01,4,L18,292,HUVEC,train
HUVEC-01_4_L19,HUVEC-01,4,L19,323,HUVEC,train
HUVEC-01_4_L20,HUVEC-01,4,L20,328,HUVEC,train
HUVEC-01_4_L21,HUVEC-01,4,L21,150,HUVEC,train
HUVEC-01_4_L22,HUVEC-01,4,L22,427,HUVEC,train
HUVEC-01_4_L23,HUVEC-01,4,L23,154,HUVEC,train
HUVEC-01_4_M02,HUVEC-01,4,M02,973,HUVEC,train
HUVEC-01_4_M04,HUVEC-01,4,M04,209,HUVEC,train
HUVEC-01_4_M05,HUVEC-01,4,M05,924,HUVEC,train
HUVEC-01_4_M06,HUVEC-01,4,M06,560,HUVEC,train
HUVEC-01_4_M08,HUVEC-01,4,M08,841,HUVEC,train
HUVEC-01_4_M09,HUVEC-01,4,M09,261,HUVEC,train
HUVEC-01_4_M10,HUVEC-01,4,M10,1026,HUVEC,train
HUVEC-01_4_M12,HUVEC-01,4,M12,756,HUVEC,train
HUVEC-01_4_M13,HUVEC-01,4,M13,839,HUVEC,train
HUVEC-01_4_M14,HUVEC-01,4,M14,294,HUVEC,train
HUVEC-01_4_M16,HUVEC-01,4,M16,899,HUVEC,train
HUVEC-01_4_M17,HUVEC-01,4,M17,638,HUVEC,train
HUVEC-01_4_M18,HUVEC-01,4,M18,518,HUVEC,train
HUVEC-01_4_M20,HUVEC-01,4,M20,843,HUVEC,train
HUVEC-01_4_M21,HUVEC-01,4,M21,220,HUVEC,train
HUVEC-01_4_M23,HUVEC-01,4,M23,850,HUVEC,train
HUVEC-01_4_N02,HUVEC-01,4,N02,441,HUVEC,train
HUVEC-01_4_N03,HUVEC-01,4,N03,143,HUVEC,train
HUVEC-01_4_N04,HUVEC-01,4,N04,728,HUVEC,train
HUVEC-01_4_N05,HUVEC-01,4,N05,247,HUVEC,train
HUVEC-01_4_N06,HUVEC-01,4,N06,297,HUVEC,train
HUVEC-01_4_N07,HUVEC-01,4,N07,785,HUVEC,train
HUVEC-01_4_N08,HUVEC-01,4,N08,911,HUVEC,train
HUVEC-01_4_N09,HUVEC-01,4,N09,230,HUVEC,train
HUVEC-01_4_N10,HUVEC-01,4,N10,1094,HUVEC,train
HUVEC-01_4_N11,HUVEC-01,4,N11,1075,HUVEC,train
HUVEC-01_4_N12,HUVEC-01,4,N12,645,HUVEC,train
HUVEC-01_4_N13,HUVEC-01,4,N13,470,HUVEC,train
HUVEC-01_4_N14,HUVEC-01,4,N14,1037,HUVEC,train
HUVEC-01_4_N15,HUVEC-01,4,N15,79,HUVEC,train
HUVEC-01_4_N16,HUVEC-01,4,N16,0,HUVEC,train
HUVEC-01_4_N17,HUVEC-01,4,N17,451,HUVEC,train
HUVEC-01_4_N18,HUVEC-01,4,N18,67,HUVEC,train
HUVEC-01_4_N19,HUVEC-01,4,N19,634,HUVEC,train
HUVEC-01_4_N20,HUVEC-01,4,N20,260,HUVEC,train
HUVEC-01_4_N21,HUVEC-01,4,N21,573,HUVEC,train
HUVEC-01_4_N22,HUVEC-01,4,N22,193,HUVEC,train
HUVEC-01_4_N23,HUVEC-01,4,N23,778,HUVEC,train
HUVEC-01_4_O02,HUVEC-01,4,O02,1022,HUVEC,train
HUVEC-01_4_O03,HUVEC-01,4,O03,474,HUVEC,train
HUVEC-01_4_O04,HUVEC-01,4,O04,30,HUVEC,train
HUVEC-01_4_O05,HUVEC-01,4,O05,416,HUVEC,train
HUVEC-01_4_O06,HUVEC-01,4,O06,137,HUVEC,train
HUVEC-01_4_O07,HUVEC-01,4,O07,534,HUVEC,train
HUVEC-01_4_O08,HUVEC-01,4,O08,1021,HUVEC,train
HUVEC-01_4_O09,HUVEC-01,4,O09,1095,HUVEC,train
HUVEC-01_4_O10,HUVEC-01,4,O10,472,HUVEC,train
HUVEC-01_4_O11,HUVEC-01,4,O11,575,HUVEC,train
HUVEC-01_4_O12,HUVEC-01,4,O12,710,HUVEC,train
HUVEC-01_4_O13,HUVEC-01,4,O13,621,HUVEC,train
HUVEC-01_4_O14,HUVEC-01,4,O14,68,HUVEC,train
HUVEC-01_4_O15,HUVEC-01,4,O15,356,HUVEC,train
HUVEC-01_4_O16,HUVEC-01,4,O16,737,HUVEC,train
HUVEC-01_4_O17,HUVEC-01,4,O17,458,HUVEC,train
HUVEC-01_4_O18,HUVEC-01,4,O18,630,HUVEC,train
HUVEC-01_4_O19,HUVEC-01,4,O19,1069,HUVEC,train
HUVEC-01_4_O20,HUVEC-01,4,O20,610,HUVEC,train
HUVEC-01_4_O21,HUVEC-01,4,O21,1055,HUVEC,train
HUVEC-01_4_O22,HUVEC-01,4,O22,9,HUVEC,train
HUVEC-01_4_O23,HUVEC-01,4,O23,817,HUVEC,train
HUVEC-02_1_B03,HUVEC-02,1,B03,1015,HUVEC,train
HUVEC-02_1_B04,HUVEC-02,1,B04,1096,HUVEC,train
HUVEC-02_1_B05,HUVEC-02,1,B05,1041,HUVEC,train
HUVEC-02_1_B06,HUVEC-02,1,B06,158,HUVEC,train
HUVEC-02_1_B07,HUVEC-02,1,B07,355,HUVEC,train
HUVEC-02_1_B08,HUVEC-02,1,B08,1104,HUVEC,train
HUVEC-02_1_B09,HUVEC-02,1,B09,1042,HUVEC,train
HUVEC-02_1_B10,HUVEC-02,1,B10,764,HUVEC,train
HUVEC-02_1_B11,HUVEC-02,1,B11,388,HUVEC,train
HUVEC-02_1_B12,HUVEC-02,1,B12,360,HUVEC,train
HUVEC-02_1_B13,HUVEC-02,1,B13,962,HUVEC,train
HUVEC-02_1_B14,HUVEC-02,1,B14,1008,HUVEC,train
HUVEC-02_1_B15,HUVEC-02,1,B15,853,HUVEC,train
HUVEC-02_1_B16,HUVEC-02,1,B16,508,HUVEC,train
HUVEC-02_1_B17,HUVEC-02,1,B17,1025,HUVEC,train
HUVEC-02_1_B18,HUVEC-02,1,B18,945,HUVEC,train
HUVEC-02_1_B19,HUVEC-02,1,B19,605,HUVEC,train
HUVEC-02_1_B20,HUVEC-02,1,B20,618,HUVEC,train
HUVEC-02_1_B21,HUVEC-02,1,B21,552,HUVEC,train
HUVEC-02_1_B22,HUVEC-02,1,B22,301,HUVEC,train
HUVEC-02_1_B23,HUVEC-02,1,B23,921,HUVEC,train
HUVEC-02_1_C02,HUVEC-02,1,C02,770,HUVEC,train
HUVEC-02_1_C04,HUVEC-02,1,C04,910,HUVEC,train
HUVEC-02_1_C05,HUVEC-02,1,C05,48,HUVEC,train
HUVEC-02_1_C06,HUVEC-02,1,C06,59,HUVEC,train
HUVEC-02_1_C08,HUVEC-02,1,C08,791,HUVEC,train
HUVEC-02_1_C09,HUVEC-02,1,C09,1089,HUVEC,train
HUVEC-02_1_C10,HUVEC-02,1,C10,26,HUVEC,train
HUVEC-02_1_C12,HUVEC-02,1,C12,442,HUVEC,train
HUVEC-02_1_C13,HUVEC-02,1,C13,341,HUVEC,train
HUVEC-02_1_C14,HUVEC-02,1,C14,1101,HUVEC,train
HUVEC-02_1_C16,HUVEC-02,1,C16,900,HUVEC,train
HUVEC-02_1_C17,HUVEC-02,1,C17,742,HUVEC,train
HUVEC-02_1_C18,HUVEC-02,1,C18,673,HUVEC,train
HUVEC-02_1_C20,HUVEC-02,1,C20,743,HUVEC,train
HUVEC-02_1_C21,HUVEC-02,1,C21,549,HUVEC,train
HUVEC-02_1_C23,HUVEC-02,1,C23,147,HUVEC,train
HUVEC-02_1_D02,HUVEC-02,1,D02,266,HUVEC,train
HUVEC-02_1_D03,HUVEC-02,1,D03,797,HUVEC,train
HUVEC-02_1_D04,HUVEC-02,1,D04,203,HUVEC,train
HUVEC-02_1_D05,HUVEC-02,1,D05,762,HUVEC,train
HUVEC-02_1_D06,HUVEC-02,1,D06,133,HUVEC,train
HUVEC-02_1_D07,HUVEC-02,1,D07,445,HUVEC,train
HUVEC-02_1_D08,HUVEC-02,1,D08,77,HUVEC,train
HUVEC-02_1_D09,HUVEC-02,1,D09,10,HUVEC,train
HUVEC-02_1_D10,HUVEC-02,1,D10,157,HUVEC,train
HUVEC-02_1_D11,HUVEC-02,1,D11,506,HUVEC,train
HUVEC-02_1_D12,HUVEC-02,1,D12,1006,HUVEC,train
HUVEC-02_1_D13,HUVEC-02,1,D13,699,HUVEC,train
HUVEC-02_1_D14,HUVEC-02,1,D14,585,HUVEC,train
HUVEC-02_1_D15,HUVEC-02,1,D15,1,HUVEC,train
HUVEC-02_1_D16,HUVEC-02,1,D16,532,HUVEC,train
HUVEC-02_1_D17,HUVEC-02,1,D17,734,HUVEC,train
HUVEC-02_1_D18,HUVEC-02,1,D18,431,HUVEC,train
HUVEC-02_1_D19,HUVEC-02,1,D19,94,HUVEC,train
HUVEC-02_1_D20,HUVEC-02,1,D20,1100,HUVEC,train
HUVEC-02_1_D21,HUVEC-02,1,D21,113,HUVEC,train
HUVEC-02_1_D22,HUVEC-02,1,D22,655,HUVEC,train
HUVEC-02_1_D23,HUVEC-02,1,D23,653,HUVEC,train
HUVEC-02_1_E02,HUVEC-02,1,E02,471,HUVEC,train
HUVEC-02_1_E03,HUVEC-02,1,E03,567,HUVEC,train
HUVEC-02_1_E04,HUVEC-02,1,E04,657,HUVEC,train
HUVEC-02_1_E05,HUVEC-02,1,E05,1062,HUVEC,train
HUVEC-02_1_E06,HUVEC-02,1,E06,290,HUVEC,train
HUVEC-02_1_E07,HUVEC-02,1,E07,513,HUVEC,train
HUVEC-02_1_E08,HUVEC-02,1,E08,46,HUVEC,train
HUVEC-02_1_E09,HUVEC-02,1,E09,272,HUVEC,train
HUVEC-02_1_E10,HUVEC-02,1,E10,221,HUVEC,train
HUVEC-02_1_E11,HUVEC-02,1,E11,798,HUVEC,train
HUVEC-02_1_E12,HUVEC-02,1,E12,222,HUVEC,train
